06/07/20,43.60514,-75.55438,13360,0.01,76,48
06/08/20,43.60514,-75.55438,13360,0,63,39
06/01/20,42.7166,-74.9266,13360,0,61,37
06/02/20,42.7166,-74.9266,13360,0.19,63,44
06/03/20,42.7166,-74.9266,13360,0,74,53
06/04/20,42.7166,-74.9266,13360,0,82,56
06/05/20,42.7166,-74.9266,13360,0.15,82,62
06/06/20,42.7166,-74.9266,13360,0,76,55
06/07/20,42.7166,-74.9266,13360,0,67,51
06/08/20,42.7166,-74.9266,13360,0,72,42
06/01/20,43.8176,-74.87263,13360,0,83,32
06/02/20,43.8176,-74.87263,13360,0.02,60,41
06/03/20,43.8176,-74.87263,13360,0.21,61,47
06/04/20,43.8176,-74.87263,13360,0.1,71,52
06/05/20,43.8176,-74.87263,13360,0,80,56
06/08/20,43.8176,-74.87263,13360,0,85,42
06/01/20,43.7929,-75.4829,13360,0,57,37
06/02/20,43.7929,-75.4829,13360,0,62,39
06/03/20,43.7929,-75.4829,13360,0.05,60,53
06/04/20,43.7929,-75.4829,13360,0,70,52
06/05/20,43.7929,-75.4829,13360,0,83,54
06/06/20,43.7929,-75.4829,13360,0.1,84,61
06/07/20,43.7929,-75.4829,13360,0.22,77,50
06/08/20,43.7929,-75.4829,13360,0,68,44
06/01/20,43.89131,-75.03612,13404,0,77,33
06/02/20,43.89131,-75.03612,13404,0.03,56,42
06/03/20,43.7026,-74.9838,13404,0.07,65,51
06/03/20,43.89131,-75.03612,13404,0.21,58,47
06/04/20,43.7026,-74.9838,13404,0.01,77,51
06/04/20,43.89131,-75.03612,13404,0.15,71,52
06/05/20,43.7026,-74.9838,13404,0,80,57
06/05/20,43.89131,-75.03612,13404,0,77,56
06/08/20,43.89131,-75.03612,13420,0,79,42
06/01/20,43.2761,-75.1566,13420,0.77,84,36
06/02/20,43.2761,-75.1566,13420,0,62,42
06/03/20,43.2761,-75.1566,13420,0.07,61,51
06/04/20,43.2761,-75.1566,13420,0,71,55
06/05/20,43.2761,-75.1566,13420,0.07,83,58
06/06/20,43.2761,-75.1566,13420,0,78,62
06/07/20,43.2761,-75.1566,13420,0,69,43
06/08/20,43.2761,-75.1566,13420,0,85,43
06/01/20,43.23389,-75.41167,13420,0,64,36
06/02/20,43.23389,-75.41167,13420,0.07,66,44
06/03/20,43.23389,-75.41167,13420,0,74,54
06/04/20,43.23389,-75.41167,13420,0,85,54
06/05/20,43.23389,-75.41167,13420,0.06,85,64
06/06/20,43.23389,-75.41167,13420,0,79,55
06/07/20,43.23389,-75.41167,13420,0,72,51
06/08/20,43.23389,-75.41167,13436,0,75,43
06/01/20,42.7,-75.5,13436,0,66,35
06/01/20,42.6773,-75.5066,13436,0,56,37
06/02/20,42.7,-75.5,13436,0,67,44
06/02/20,42.6773,-75.5066,13436,0,65,39
06/03/20,42.7,-75.5,13436,0,77,55
06/03/20,42.6773,-75.5066,13436,0.1,65,49
06/04/20,42.7,-75.5,13436,0,85,52
06/04/20,42.6773,-75.5066,13436,0.02,76,51
06/05/20,42.7,-75.5,13436,0,85,65
06/05/20,42.6773,-75.5066,13436,0,84,53
06/06/20,42.7,-75.5,13436,0,80,53
06/06/20,42.6773,-75.5066,13436,0,83,64
06/07/20,42.7,-75.5,13436,0,72,42
06/07/20,42.6773,-75.5066,13436,0,79,53
06/08/20,42.7,-75.5,13436,0,75,38
06/08/20,42.6773,-75.5066,13486,0,69,41
06/01/20,43.9761,-75.8753,13486,0.02,55,39
06/02/20,43.9761,-75.8753,13486,0,63,50
06/03/20,43.9761,-75.8753,13486,0.08,63,54
06/04/20,43.9761,-75.8753,13486,0.02,70,55
06/05/20,43.9761,-75.8753,13486,0,81,64
06/06/20,43.9761,-75.8753,13486,0.4,82,64
06/07/20,43.9761,-75.8753,13486,0.14,75,50
06/08/20,43.9761,-75.8753,13607,0,69,48
06/01/20,44.5772,-75.1097,13607,0,59,37
06/02/20,44.5772,-75.1097,13607,0,66,45
06/03/20,44.5772,-75.1097,13607,0,64,52
06/04/20,44.5772,-75.1097,13607,0,76,56
06/05/20,44.5772,-75.1097,13607,0,83,65
06/06/20,44.5772,-75.1097,13607,0,84,63
06/07/20,44.5772,-75.1097,13607,0,78,47
06/08/20,44.5772,-75.1097,13607,0,72,43
06/01/20,43.98867,-76.02623,13607,0,63,34
06/02/20,43.98867,-76.02623,13607,0.03,64,55
06/03/20,43.98867,-76.02623,13607,0.04,70,52
06/04/20,43.98867,-76.02623,13607,0,79,50
06/05/20,43.98867,-76.02623,13607,0,79,62
06/06/20,43.98867,-76.02623,13607,0.16,77,53
06/07/20,43.98867,-76.02623,13607,0,70,47
06/08/20,43.98867,-76.02623,13618,0,72,41
06/01/20,44.354,-75.5123,13618,0.16,56,34
06/02/20,44.354,-75.5123,13618,0.01,63,43
06/03/20,44.354,-75.5123,13618,0,62,45
06/04/20,44.354,-75.5123,13618,0.29,67,50
06/05/20,44.354,-75.5123,13618,0.04,79,57
06/06/20,44.354,-75.5123,13618,0,83,62
06/07/20,44.354,-75.5123,13618,0,70,49
06/08/20,44.354,-75.5123,13624,0,71,42
06/01/20,44.93583,-74.84583,13624,0.01,62,38
06/02/20,44.93583,-74.84583,13624,0,67,44
06/03/20,44.93583,-74.84583,13624,0,67,50
06/04/20,44.93583,-74.84583,13624,0,78,48
06/05/20,44.93583,-74.84583,13624,0,85,52
06/06/20,44.93583,-74.84583,13624,0.17,80,55
06/07/20,44.93583,-74.84583,13624,0,72,46
06/08/20,44.93583,-74.84583,13640,0,73,42
06/01/20,44.7281,-75.4442,13640,0,57,41
06/02/20,44.7281,-75.4442,13640,0,64,48
06/03/20,44.7281,-75.4442,13640,0,64,50
06/04/20,44.7281,-75.4442,13640,0,68,56
06/05/20,44.7281,-75.4442,13640,0,78,59
06/06/20,44.7281,-75.4442,13640,0.03,84,63
06/07/20,44.7281,-75.4442,13640,0,78,50
06/08/20,44.7281,-75.4442,13640,0,71,49
06/01/20,44.5842,-74.9573,13640,0,54,37
06/02/20,44.5842,-74.9573,13640,0.05,62,43
06/03/20,44.5842,-74.9573,13640,0.01,66,43
06/04/20,44.5842,-74.9573,13640,0.03,65,57
06/05/20,44.5842,-74.9573,13640,0,79,60
06/06/20,44.5842,-74.9573,13640,0.02,85,63
06/07/20,44.5842,-74.9573,13640,0.22,77,46
06/08/20,44.5842,-74.9573,13640,0,70,42
06/01/20,44.27543,-75.83689,13640,0,58,35
06/02/20,44.27543,-75.83689,13640,0.1,67,47
06/03/20,44.27543,-75.83689,13640,0,67,54
06/04/20,44.27543,-75.83689,13640,0.95,74,57
06/05/20,44.27543,-75.83689,13640,0,80,63
06/06/20,44.27543,-75.83689,13640,0,85,65
06/07/20,44.27543,-75.83689,13640,0.45,81,54
06/08/20,44.27543,-75.83689,13646,0,81,46
06/01/20,42.2533,-74.905,13646,0,56,30
06/02/20,42.2533,-74.905,13646,0,62,34
06/03/20,42.2533,-74.905,13646,0.07,65,47
06/04/20,42.2533,-74.905,13646,0.06,75,54
06/05/20,42.2533,-74.905,13646,0.01,83,56
06/06/20,42.2533,-74.905,13646,0,81,57
06/07/20,42.2533,-74.905,13646,0.17,78,49
06/08/20,42.2533,-74.905,13650,0,67,37
06/01/20,42.33278,-75.22982,13650,0,60,32
06/01/20,42.0772,-74.9827,13650,0.5,64,38
06/02/20,42.0772,-74.9827,13650,0,65,38
06/02/20,42.33278,-75.22982,13650,0,64,32
06/03/20,42.0772,-74.9827,13650,0.15,77,44
06/03/20,42.33278,-75.22982,13650,0.33,67,42
06/04/20,42.33278,-75.22982,13650,0.06,78,53
06/04/20,42.0772,-74.9827,13651,0.12,83,53
06/05/20,42.0772,-74.9827,13651,0,82,59
06/05/20,42.33278,-75.22982,13651,0.02,85,53
06/06/20,42.33278,-75.22982,13651,0,84,59
06/06/20,42.0772,-74.9827,13651,0,77,48
06/07/20,42.33278,-75.22982,13651,0,84,47
06/07/20,42.0772,-74.9827,13651,0,74,38
06/08/20,42.0772,-74.9827,13651,0,82,38
06/08/20,42.33278,-75.22982,13664,0,70,41
06/01/20,42.2068,-75.98,13664,0,65,39
06/02/20,42.2068,-75.98,13664,0.21,62,50
06/03/20,42.2068,-75.98,13664,0.09,77,54
06/04/20,42.2068,-75.98,13664,0.13,81,57
06/05/20,42.2068,-75.98,13664,0,81,63
06/06/20,42.2068,-75.98,13664,0.01,76,55
06/07/20,42.2068,-75.98,13664,0,67,50
06/08/20,42.2068,-75.98,13669,0,72,46
06/01/20,42.5117,-75.5197,13669,0,58,36
06/02/20,42.5117,-75.5197,13669,0,66,37
06/03/20,42.5117,-75.5197,13669,0.28,64,47
06/04/20,42.5117,-75.5197,13669,0.01,76,53
06/05/20,42.5117,-75.5197,13669,0.01,83,54
06/06/20,42.5117,-75.5197,13669,0,81,60
06/07/20,42.5117,-75.5197,13669,0,80,49
06/08/20,42.5117,-75.5197,13669,0,70,39
06/01/20,42.4694,-75.0105,13669,0,55,33
06/02/20,42.4694,-75.0105,13669,0,61,34
06/03/20,42.4694,-75.0105,13669,0.03,63,44
06/04/20,42.4694,-75.0105,13669,0.02,71,54
06/05/20,42.4694,-75.0105,13669,0,82,57
06/06/20,42.4694,-75.0105,13669,0,81,64
06/07/20,42.4694,-75.0105,13669,0,78,49
06/08/20,42.4694,-75.0105,13679,0,67,41
06/01/20,42.1847,-75.1455,13679,0,57,31
06/02/20,42.1847,-75.1455,13679,0,63,31
06/03/20,42.1847,-75.1455,13679,0.22,64,39
06/04/20,42.1847,-75.1455,13679,0.18,76,50
06/05/20,42.1847,-75.1455,13679,0,81,53
06/06/20,42.1847,-75.1455,13679,0,81,57
06/07/20,42.1847,-75.1455,13679,0,79,48
06/08/20,42.1847,-75.1455,13685,0,69,38
06/01/20,42.3419,-75.9653,13685,0,58,37
06/02/20,42.3419,-75.9653,13685,0,67,41
06/03/20,42.3419,-75.9653,13685,0.14,64,50
06/04/20,42.3419,-75.9653,13685,0.02,76,54
06/05/20,42.3419,-75.9653,13685,0.03,83,55
06/06/20,42.3419,-75.9653,13685,0,82,61
06/07/20,42.3419,-75.9653,13685,0.01,76,52
06/08/20,42.3419,-75.9653,13687,0,68,44
06/01/20,43.02966,-78.16822,13687,0,66,46
06/02/20,43.02966,-78.16822,13687,0,71,56
06/03/20,43.02966,-78.16822,13687,0.2,74,61
06/04/20,43.02966,-78.16822,13687,0,83,58
06/05/20,43.02966,-78.16822,13687,0,83,64
06/06/20,43.02966,-78.16822,13687,0,84,65
06/07/20,43.02966,-78.16822,13687,0,77,54
06/08/20,43.02966,-78.16822,13692,0,72,49
06/01/20,42.6472,-78.7111,13692,0,55,43
06/02/20,42.6472,-78.7111,13692,0,64,48
06/03/20,42.6472,-78.7111,13692,1.22,71,52
06/04/20,42.6472,-78.7111,13692,0.01,74,57
06/05/20,42.6472,-78.7111,13692,0,81,59
06/06/20,42.6472,-78.7111,13692,0,80,62
06/07/20,42.6472,-78.7111,13692,0,74,52
06/08/20,42.6472,-78.7111,13693,0,68,48
06/01/20,42.49333,-79.27222,13693,0,67,47
06/01/20,42.4718,-79.33371,13693,0,60,43
06/02/20,42.49333,-79.27222,13693,0,80,57
06/02/20,42.4718,-79.33371,13693,0,66,49
06/03/20,42.49333,-79.27222,13693,0,76,59
06/03/20,42.4718,-79.33371,13693,0,75,54
06/04/20,42.49333,-79.27222,13693,0,82,58
06/04/20,42.4718,-79.33371,13731,0,76,57
06/05/20,42.4718,-79.33371,13731,0,84,63
06/05/20,42.49333,-79.27222,13731,0,79,66
06/06/20,42.4718,-79.33371,13731,0,81,64
06/06/20,42.49333,-79.27222,13731,0,78,59
06/07/20,42.4718,-79.33371,13731,0,79,51
06/07/20,42.49333,-79.27222,13731,0,70,51
06/08/20,42.49333,-79.27222,13731,0,75,49
06/08/20,42.4718,-79.33371,13746,0,73,49
06/01/20,43.18769,-78.60912,13746,0,68,48
06/02/20,43.18769,-78.60912,13746,0,75,55
06/03/20,43.18769,-78.60912,13746,0.19,78,60
06/04/20,43.18769,-78.60912,13746,0,83,56
06/05/20,43.18769,-78.60912,13746,0,83,64
06/06/20,43.18769,-78.60912,13746,0,79,64
06/07/20,43.18769,-78.60912,13746,0,71,55
06/08/20,43.18769,-78.60912,13754,0,73,52
06/01/20,43.05734,-78.86171,13754,0,61,46
06/02/20,43.05734,-78.86171,13754,0,69,49
06/03/20,43.05734,-78.86171,13754,0.59,74,49
06/04/20,43.05734,-78.86171,13754,0.27,73,54
06/05/20,43.05734,-78.86171,13754,0,86,56
06/06/20,43.05734,-78.86171,13754,0,84,63
06/07/20,43.05734,-78.86171,13754,0,81,53
06/08/20,43.05734,-78.86171,13796,0,73,48
06/01/20,42.4647,-79.003,13796,0,62,42
06/02/20,42.4647,-79.003,13796,0,69,44
06/03/20,42.4647,-79.003,13796,0,77,52
06/04/20,42.4647,-79.003,13796,0,78,59
06/05/20,42.4647,-79.003,13796,0,83,59
06/06/20,42.4647,-79.003,13796,0,80,65
06/07/20,42.4647,-79.003,13796,0,76,52
06/08/20,42.4647,-79.003,13830,0,70,48
06/01/20,42.7392,-78.5878,13830,0,58,44
06/02/20,42.7392,-78.5878,13830,0,66,49
06/03/20,42.7392,-78.5878,13830,0.66,73,55
06/04/20,42.7392,-78.5878,13830,0.11,75,55
06/05/20,42.7392,-78.5878,13830,0,83,59
06/06/20,42.7392,-78.5878,13830,0,82,64
06/07/20,42.7392,-78.5878,13830,0.06,76,50
06/08/20,42.7392,-78.5878,13856,0,70,45
06/01/20,42.93997,-78.73615,13856,0,61,48
06/02/20,42.93997,-78.73615,13856,1.04,69,53
06/03/20,42.93997,-78.73615,13856,0.59,68,56
06/04/20,42.93997,-78.73615,13856,0,80,52
06/05/20,42.93997,-78.73615,13856,0,77,60
06/06/20,42.93997,-78.73615,13856,0,74,58
06/07/20,42.93997,-78.73615,13856,0,68,53
06/08/20,42.93997,-78.73615,14012,0,77,49
06/01/20,43.10833,-78.93806,14012,0,68,46
06/02/20,43.10833,-78.93806,14012,0.88,75,54
06/03/20,43.10833,-78.93806,14012,0.11,77,56
06/04/20,43.10833,-78.93806,14012,0,82,54
06/05/20,43.10833,-78.93806,14012,0,81,61
06/06/20,43.10833,-78.93806,14012,0,76,59
06/07/20,43.10833,-78.93806,14012,0,69,53
06/08/20,43.10833,-78.93806,14040,0,75,51
06/01/20,43.26338,-78.21527,14040,0,69,48
06/02/20,43.26338,-78.21527,14040,0,75,48
06/03/20,43.26338,-78.21527,14040,0.42,79,62
06/04/20,43.26338,-78.21527,14040,0,85,60
06/05/20,43.26338,-78.21527,14040,0,85,66
06/06/20,43.26338,-78.21527,14040,0,85,66
06/07/20,43.26338,-78.21527,14040,0,85,55
06/08/20,43.26338,-78.21527,14081,0,85,50
06/01/20,42.9203,-77.7557,14081,0,59,43
06/02/20,42.9203,-77.7557,14081,0,70,50
06/03/20,42.9203,-77.7557,14081,0.18,72,55
06/04/20,42.9203,-77.7557,14081,0.08,76,55
06/05/20,42.9203,-77.7557,14081,0.1,86,62
06/06/20,42.9203,-77.7557,14081,0,85,64
06/07/20,42.9203,-77.7557,14081,0.26,79,53
06/08/20,42.9203,-77.7557,14174,0,70,46
06/01/20,43.216,-77.9529,14174,0,60,45
06/02/20,43.216,-77.9529,14174,0,71,50
06/03/20,43.216,-77.9529,14174,0.08,75,60
06/04/20,43.216,-77.9529,14174,0.27,79,63
06/05/20,43.216,-77.9529,14174,0,86,61
06/06/20,43.216,-77.9529,14174,0,86,66
06/07/20,43.216,-77.9529,14174,0.01,79,60
06/08/20,43.216,-77.9529,14437,0,69,56
06/01/20,42.84505,-77.28071,14437,0,59,46
06/02/20,42.84505,-77.28071,14437,0,70,53
06/03/20,42.84505,-77.28071,14437,0.02,73,58
06/04/20,42.84505,-77.28071,14437,0.12,80,56
06/05/20,42.84505,-77.28071,14437,0.04,87,64
06/06/20,42.84505,-77.28071,14437,0,85,66
06/07/20,42.84505,-77.28071,14437,0.02,79,54
06/08/20,42.84505,-77.28071,14464,0,70,49
06/01/20,42.57083,-77.71333,14464,0,71,43
06/01/20,42.56477,-77.71762,14464,0,60,42
06/02/20,42.57083,-77.71333,14464,0,75,54
06/02/20,42.56477,-77.71762,14464,0,71,42
06/03/20,42.56477,-77.71762,14464,0.07,75,56
06/03/20,42.57083,-77.71333,14464,0.57,82,61
06/04/20,42.57083,-77.71333,14464,0.08,87,57
06/04/20,42.56477,-77.71762,14478,0.44,82,56
06/05/20,42.57083,-77.71333,14478,0,88,63
06/05/20,42.56477,-77.71762,14478,0.16,88,56
06/06/20,42.56477,-77.71762,14478,0,89,63
06/06/20,42.57083,-77.71333,14478,0,80,59
06/07/20,42.56477,-77.71762,14478,0,80,58
06/07/20,42.57083,-77.71333,14478,0,71,50
06/08/20,42.57083,-77.71333,14478,0,78,47
06/08/20,42.56477,-77.71762,14541,0,71,45
06/01/20,42.8766,-77.0307,14541,0,68,41
06/02/20,42.8766,-77.0307,14541,0.01,67,46
06/03/20,42.8766,-77.0307,14541,0.14,67,56
06/04/20,42.8766,-77.0307,14541,0.16,76,58
06/05/20,42.8766,-77.0307,14541,0,85,63
06/06/20,42.8766,-77.0307,14541,0,84,65
06/07/20,42.8766,-77.0307,14541,0.01,76,54
06/08/20,42.8766,-77.0307,14549,0,67,48
06/01/20,42.7743,-77.6083,14549,0,69,43
06/02/20,42.7743,-77.6083,14549,0,72,56
06/03/20,42.7743,-77.6083,14549,0.54,76,62
06/04/20,42.7743,-77.6083,14549,0.05,83,55
06/05/20,42.7743,-77.6083,14549,0,86,62
06/06/20,42.7743,-77.6083,14549,0,78,60
06/07/20,42.7743,-77.6083,14549,0.16,68,51
06/08/20,42.7743,-77.6083,14571,0,75,45
06/01/20,42.79148,-77.51331,14571,0,58,40
06/02/20,42.79148,-77.51331,14571,0,68,50
06/03/20,42.79148,-77.51331,14571,0.12,72,58
06/04/20,42.79148,-77.51331,14571,0.05,77,54
06/05/20,42.79148,-77.51331,14571,0,86,57
06/06/20,42.79148,-77.51331,14571,0.02,86,62
06/07/20,42.79148,-77.51331,14571,0.2,79,51
06/08/20,42.79148,-77.51331,14716,0,79,43
06/01/20,42.7313,-77.9054,14716,0,57,45
06/02/20,42.7313,-77.9054,14716,0,68,50
06/03/20,42.7313,-77.9054,14716,0.06,74,56
06/04/20,42.7313,-77.9054,14716,0.7,78,58
06/05/20,42.7313,-77.9054,14716,0.01,85,62
06/06/20,42.7313,-77.9054,14716,0,86,66
06/07/20,42.7313,-77.9054,14716,0,77,56
06/08/20,42.7313,-77.9054,14779,0,68,48
06/01/20,42.6425,-77.05639,14779,0,70,42
06/02/20,42.6425,-77.05639,14779,0.05,71,57
06/03/20,42.6425,-77.05639,14779,0.02,78,61
06/04/20,42.6425,-77.05639,14779,0.02,86,60
06/05/20,42.6425,-77.05639,14779,0.06,86,65
06/06/20,42.6425,-77.05639,14779,0.15,79,57
06/07/20,42.6425,-77.05639,14779,0,69,50
06/08/20,42.6425,-77.05639,14850,0,75,50
06/01/20,43.2359,-77.0841,14850,0,50,38
06/02/20,43.2359,-77.0841,14850,0,65,43
06/03/20,43.2359,-77.0841,14850,0.05,66,50
06/04/20,43.2359,-77.0841,14850,0,72,50
06/05/20,43.2359,-77.0841,14850,0,86,55
06/06/20,43.2359,-77.0841,14850,0,80,57
06/07/20,43.2359,-77.0841,14850,0,73,47
06/08/20,43.2359,-77.0841,14850,0,61,41
06/01/20,42.6855,-78.2202,14850,0,54,42
06/02/20,42.6855,-78.2202,14850,0,63,44
06/03/20,42.6855,-78.2202,14850,0.05,70,52
06/04/20,42.6855,-78.2202,14850,0.25,72,56
06/05/20,42.6855,-78.2202,14850,0.07,80,61
06/06/20,42.6855,-78.2202,14850,0,82,62
06/07/20,42.6855,-78.2202,14850,0,73,51
06/08/20,42.6855,-78.2202,14861,0,65,45
06/01/20,43.2419,-77.3882,14861,0,70,43
06/02/20,43.2419,-77.3882,14861,0,74,57
06/03/20,43.2419,-77.3882,14861,0.13,76,59
06/04/20,43.2419,-77.3882,14861,0,85,58
06/05/20,43.2419,-77.3882,14861,0,83,63
06/06/20,43.2419,-77.3882,14861,0,79,65
06/07/20,43.2419,-77.3882,14861,0,70,53
06/08/20,43.2419,-77.3882,14886,0,73,48
06/01/20,42.82025,-78.14782,14886,0,55,42
06/02/20,42.82025,-78.14782,14886,0,64,47
06/03/20,42.82025,-78.14782,14886,0.03,71,53
06/04/20,42.82025,-78.14782,14886,0.73,74,55
06/05/20,42.82025,-78.14782,14886,0.01,80,60
06/06/20,42.82025,-78.14782,14886,0,82,64
06/07/20,42.82025,-78.14782,14886,0,73,53
06/08/20,42.82025,-78.14782,14891,0,65,43
06/01/20,43.11722,-77.67541,14891,0,69,46
06/02/20,43.11722,-77.67541,14891,0.02,74,54
06/03/20,43.11722,-77.67541,14891,0.44,77,60
06/04/20,43.11722,-77.67541,14891,0,86,57
06/05/20,43.11722,-77.67541,14891,0,85,64
06/06/20,43.11722,-77.67541,14891,0,77,59
06/07/20,43.11722,-77.67541,14891,0,69,53
